name,lat,lng,class,flowinfo,url,huc_cd,id
"USGS 02336986 OLLEY CREEK AT CLAY ROAD, NEAR AUSTELL, GA",33.83616667,-84.63144440,0,"Discharge: 1.13 cfs;Stage: 2.12 ft;Stage (adj): 880.69 ft;Date: 2024-09-06 10:45:00;Length of record: 17 years;Class: Not-ranked;% normal(median): 32.75 %;% normal(mean): 22.29 %",https://waterdata.usgs.gov/monitoring-location/02336986,03130002,02336986
"USGS 02337000 SWEETWATER CREEK NEAR AUSTELL, GA",33.77677778,-84.61550000,4,"Discharge: 23.9 cfs;Stage: 0.53 ft;Stage (adj): 857.83 ft;Date: 2024-09-06 11:45:00;Length of record: 89 years;Class: 10-24;% normal(median): 26.56 %;% normal(mean): 20.27 %",https://waterdata.usgs.gov/monitoring-location/02337000,03130002,02337000
"USGS 02337040 SWEETWATER CREEK BELOW AUSTELL, GA",33.72105556,-84.61491670,0,"Discharge: 9.52 cfs;Stage: 0.38 ft;Stage (adj): 727.93 ft;Date: 2024-09-06 10:45:00;Length of record: 23 years;Class: Not-ranked;% normal(median): 15.92 %;% normal(mean): 12.83 %",https://waterdata.usgs.gov/monitoring-location/02337040,03130002,02337040
"USGS 02337170 CHATTAHOOCHEE RIVER NEAR FAIRBURN, GA",33.65666667,-84.67361110,4,"Discharge: 1320 cfs;Stage: 0.44 ft;Stage (adj): 718.97 ft;Date: 2024-09-06 11:30:00;Length of record: 59 years;Class: 10-24;% normal(median): 64.39 %;% normal(mean): 52.36 %",https://waterdata.usgs.gov/monitoring-location/02337170,03130002,02337170
"USGS 02337260 CHATTAHOOCHEE RIVER ABOVE BEAR CR, NEAR RICO, GA",33.61716667,-84.76050000,0,"Stage: 0.89 ft;Date: 2024-09-06 10:45:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02337260,03130002,02337260
"USGS 02337410 DOG RIVER AT GA 5, NEAR FAIRPLAY, GA",33.65380556,-84.82102780,0,"Discharge: 11.9 cfs;Stage: 3.07 ft;Stage (adj): 855.01 ft;Date: 2024-09-06 11:15:00;Length of record: 17 years;Class: Not-ranked;% normal(median): 47.98 %;% normal(mean): 45.66 %",https://waterdata.usgs.gov/monitoring-location/02337410,03130002,02337410
"USGS 02337498 SNAKE CRK DS SNAKE CRK RESERVIOR NR WHITESBURG, GA",33.52638889,-84.93672220,0,"Discharge: 8.41 cfs;Stage: 3.19 ft;Stage (adj): 903.19 ft;Date: 2024-09-06 11:00:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 70.97 %;% normal(mean): 51.91 %",https://waterdata.usgs.gov/monitoring-location/02337498,03130002,02337498
"USGS 02337500 SNAKE CREEK NEAR WHITESBURG, GA",33.52930556,-84.92872220,4,"Discharge: 9.30 cfs;Stage: 1.65 ft;Stage (adj): 834.55 ft;Date: 2024-09-06 11:45:00;Length of record: 69 years;Class: 10-24;% normal(median): 48.95 %;% normal(mean): 42.18 %",https://waterdata.usgs.gov/monitoring-location/02337500,03130002,02337500
"USGS 02338000 CHATTAHOOCHEE RIVER NEAR WHITESBURG, GA",33.47652778,-84.90119440,4,"Discharge: 1590 cfs;Stage: 3.28 ft;Stage (adj): 685.48 ft;Date: 2024-09-06 11:15:00;Length of record: 59 years;Class: 10-24;% normal(median): 67.09 %;% normal(mean): 57.95 %",https://waterdata.usgs.gov/monitoring-location/02338000,03130002,02338000
"USGS 02338500 CHATTAHOOCHEE RIVER AT GA 100, AT FRANKLIN, GA",33.27797220,-85.10091670,0,"Discharge: 1680 cfs;Stage: 8.18 ft;Stage (adj): 673.06 ft;Date: 2024-09-06 11:00:00;Length of record: 27 years;Class: Not-ranked;% normal(median): 92.82 %;% normal(mean): 62.62 %",https://waterdata.usgs.gov/monitoring-location/02338500,03130002,02338500
"USGS 02338523 HILLABAHATCHEE CREEK AT THAXTON RD, NR FRANKLIN,GA",33.34072220,-85.22672220,0,"Discharge: 4.79 cfs;Stage: 1.87 ft;Stage (adj): 911.87 ft;Date: 2024-09-06 10:45:00;Length of record: 22 years;Class: Not-ranked;% normal(median): 59.95 %;% normal(mean): 50.90 %",https://waterdata.usgs.gov/monitoring-location/02338523,03130002,02338523
"USGS 02338660 NEW RIVER AT GA 100, NEAR CORINTH, GA",33.23572220,-84.98755560,4,"Discharge: 6.13 cfs;Stage: 2.62 ft;Stage (adj): 637.43 ft;Date: 2024-09-06 11:00:00;Length of record: 45 years;Class: 10-24;% normal(median): 25.86 %;% normal(mean): 14.32 %",https://waterdata.usgs.gov/monitoring-location/02338660,03130002,02338660
"USGS 02338840 YELLOWJACKET CREEK-HAMMETT RD, BLW HOGANSVILLE, GA",33.13980556,-84.97538889,0,"Discharge: 6.70 cfs;Stage: 0.05 ft;Stage (adj): 641.04 ft;Date: 2024-09-06 11:30:00;Length of record: 22 years;Class: Not-ranked;% normal(median): 35.64 %;% normal(mean): 25.89 %",https://waterdata.usgs.gov/monitoring-location/02338840,03130002,02338840
"USGS 02339400 WEST POINT LAKE NEAR WEST POINT, GA",32.91825000,-85.18775000,0,"Stage: 629.62 ft;Stage (adj): 629.68 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02339400,03130002,02339400
"USGS 02339402 CHATTAHOOCHEE RIVER BELOW WEST POINT DAM, GA",32.91819444,-85.18786110,0,"Stage: 557.77 ft;Stage (adj): 557.83 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02339402,03130002,02339402
"USGS 02339495 OSELIGEE CREEK NEAR LANETT AL",32.90151590,-85.19633080,0,"Discharge: 5.90 cfs;Stage: 3.11 ft;Date: 2024-09-06 10:45:00;Length of record: 18 years;Class: Not-ranked;% normal(median): 37.94 %;% normal(mean): 18.04 %",https://waterdata.usgs.gov/monitoring-location/02339495,03130002,02339495
"USGS 02339500 CHATTAHOOCHEE RIVER AT WEST POINT, GA",32.88663889,-85.18158330,3,"Discharge: 760 cfs;Stage: 2.22 ft;Stage (adj): 554 ft;Date: 2024-09-06 11:00:00;Length of record: 50 years;Class: <10;% normal(median): 20.21 %;% normal(mean): 19.15 %",https://waterdata.usgs.gov/monitoring-location/02339500,03130002,02339500
"USGS 02341460 CHATTAHOOCHEE RIVER AT 14TH ST, AT COLUMBUS, GA",32.47277778,-84.99666670,5,"Discharge: 4880 cfs;Stage: 19.26 ft;Stage (adj): 209.26 ft;Date: 2024-09-06 11:45:00;Length of record: 94 years;Class: 25-75;% normal(median): 164.31 %;% normal(mean): 132.62 %",https://waterdata.usgs.gov/monitoring-location/02341460,03130003,02341460
"USGS 02341800 UPATOI CREEK NEAR COLUMBUS, GA",32.41300000,-84.82000000,5,"Discharge: 132 cfs;Stage: 3.65 ft;Stage (adj): 233.65 ft;Date: 2024-09-06 11:30:00;Length of record: 56 years;Class: 25-75;% normal(median): 79.76 %;% normal(mean): 68.08 %",https://waterdata.usgs.gov/monitoring-location/02341800,03130003,02341800
"USGS 02342500 UCHEE CREEK NEAR FORT MITCHELL, AL.",32.31681467,-85.01493100,4,"Discharge: 15.1 cfs;Stage: 0.48 ft;Stage (adj): 202.11 ft;Date: 2024-09-06 10:00:00;Length of record: 77 years;Class: 10-24;% normal(median): 34.32 %;% normal(mean): 19.08 %",https://waterdata.usgs.gov/monitoring-location/02342500,03130003,02342500
"USGS 02342850 HANNAHATCHEE CREEK AT UNION ROAD, AT UNION, GA",32.15272220,-84.90591670,0,"Discharge: 11.9 cfs;Stage: 1.26 ft;Stage (adj): 234.13 ft;Date: 2024-09-06 11:45:00;Length of record: 18 years;Class: Not-ranked;% normal(median): 54.97 %;% normal(mean): 44.89 %",https://waterdata.usgs.gov/monitoring-location/02342850,03130003,02342850
"USGS 02342881 CHATTAHOOCHEE RIVER AT SPUR 39, NEAR OMAHA, GA",32.14066667,-85.04938889,0,"Discharge: 5530 cfs;Stage: 188.50 ft;Stage (adj): 188.5 ft;Date: 2024-09-06 11:30:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 138.08 %;% normal(mean): 115.72 %",https://waterdata.usgs.gov/monitoring-location/02342881,03130003,02342881
"USGS 02343225 PATAULA CREEK NEAR GEORGETOWN, GA",31.81822220,-84.97388889,0,"Discharge: 88.6 cfs;Stage: 2.51 ft;Stage (adj): 211.91 ft;Date: 2024-09-06 11:45:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 58.29 %;% normal(mean): 53.03 %",https://waterdata.usgs.gov/monitoring-location/02343225,03130003,02343225
"USGS 02343240 WALTER F. GEORGE RESERVOIR NEAR FORT GAINES, GA",31.62533333,-85.06444440,0,"Stage: 188.79 ft;Stage (adj): 188.79 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02343240,03130004,02343240
"USGS 02343241 CHATTAHOOCHEE R BELOW WFG DAM AB FT. GAINES, GA",31.62511110,-85.06419440,0,"Stage: 102.19 ft;Stage (adj): 102.19 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02343241,03130004,02343241
"USGS 02343801 CHATTAHOOCHEE RIVER NEAR COLUMBIA, AL",31.25925000,-85.11105560,3,"Discharge: 1360 cfs;Stage: 76.79 ft;Stage (adj): 76.79 ft;Date: 2024-09-06 10:45:00;Length of record: 48 years;Class: <10;% normal(median): 24.55 %;% normal(mean): 23.20 %",https://waterdata.usgs.gov/monitoring-location/02343801,03130004,02343801
"USGS 02343940 SAWHATCHEE CREEK AT CEDAR SPRINGS, GA",31.18083333,-85.04361110,0,"Discharge: 20.2 cfs;Stage: 2.34 ft;Stage (adj): 112.24 ft;Date: 2024-09-06 11:15:00;Length of record: 22 years;Class: Not-ranked;% normal(median): 111.60 %;% normal(mean): 58.21 %",https://waterdata.usgs.gov/monitoring-location/02343940,03130004,02343940
"USGS 02344143 FLINT RIVER AT GA 85, NEAR FOREST PARK, GA",33.60547220,-84.40450000,0,"Discharge: 6.14 cfs;Stage: -1.60 ft;Stage (adj): 837.28 ft;Date: 2024-09-06 11:45:00;Length of record: 5 years;Class: Not-ranked;% normal(median): 113.91 %;% normal(mean): 101.82 %",https://waterdata.usgs.gov/monitoring-location/02344143,03130005,02344143
"USGS 02344350 FLINT RIVER NEAR LOVEJOY, GA",33.41555556,-84.38472220,5,"Discharge: 30.5 cfs;Stage: 1.37 ft;Stage (adj): 760.55 ft;Date: 2024-09-06 11:45:00;Length of record: 39 years;Class: 25-75;% normal(median): 62.50 %;% normal(mean): 23.98 %",https://waterdata.usgs.gov/monitoring-location/02344350,03130005,02344350
"USGS 02344396 FLINT RIVER AT WOOLSEY ROAD, NEAR WOOLSEY, GA",33.35972220,-84.39444440,0,"Discharge: 37.8 cfs;Stage: 38.71 ft;Stage (adj): 746.31 ft;Date: 2024-09-06 10:45:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 82.80 %;% normal(mean): 64.17 %",https://waterdata.usgs.gov/monitoring-location/02344396,03130005,02344396
"USGS 02344423 LAKE HORTON HEADWATER NEAR FAYETTEVILLE, GA",33.31861110,-84.41861110,0,"Stage: 778.64 ft;Stage (adj): 1560.11 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02344423,03130005,02344423
"USGS 02344424 LAKE HORTON TAILRACE NEAR FAYETTEVILLE, GA",33.31861110,-84.41861110,0,"Discharge: 3.47 cfs;Stage: 746.56 ft;Stage (adj): 746.66 ft;Date: 2024-09-06 11:15:00;Length of record: 10 years;Class: Not-ranked;% normal(median): 134.50 %;% normal(mean): 137.15 %",https://waterdata.usgs.gov/monitoring-location/02344424,03130005,02344424
"USGS 02344478 SHOAL CREEK AT SHOAL CREEK ROAD, NEAR GRIFFIN, GA",33.25686110,-84.36272220,0,"Discharge: 0.75 cfs;Stage: -0.50 ft;Stage (adj): 756.9 ft;Date: 2024-09-06 11:45:00;Length of record: 20 years;Class: Not-ranked;% normal(median): 34.56 %;% normal(mean): 19.13 %",https://waterdata.usgs.gov/monitoring-location/02344478,03130005,02344478
"USGS 02344500 FLINT RIVER NEAR GRIFFIN, GA",33.24416667,-84.42916670,4,"Discharge: 46.9 cfs;Stage: 2.35 ft;Stage (adj): 713.72 ft;Date: 2024-09-06 11:45:00;Length of record: 87 years;Class: 10-24;% normal(median): 57.90 %;% normal(mean): 42.71 %",https://waterdata.usgs.gov/monitoring-location/02344500,03130005,02344500
"USGS 02344605 LINE CREEK BELOW GA 54, NEAR PEACHTREE CITY, GA",33.39555556,-84.60694440,0,"Discharge: 2.07 cfs;Stage: 2.89 ft;Stage (adj): 802.89 ft;Date: 2024-09-06 11:00:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 25.46 %;% normal(mean): 19.85 %",https://waterdata.usgs.gov/monitoring-location/02344605,03130005,02344605
"USGS 02344620 SHOAL CREEK AT GA54, NEAR SHARPSBURG, GA",33.38916667,-84.62472220,0,"Discharge: 0.99 cfs;Stage: 1.87 ft;Stage (adj): 785.17 ft;Date: 2024-09-06 11:30:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 22.60 %;% normal(mean): 15.02 %",https://waterdata.usgs.gov/monitoring-location/02344620,03130005,02344620
"USGS 02344628 LAKE MCINTOSH NEAR PEACHTREE CITY, GA",33.35750000,-84.58361110,0,"Stage: 778.92 ft;Stage (adj): 1531.01 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02344628,03130005,02344628
"USGS 02344630 LINE CREEK BLW LAKE MCINTOSH, NR PEACHTREE CITY,GA",33.35727778,-84.58261110,0,"Discharge: 6.52 cfs;Stage: 1.44 ft;Stage (adj): 753.54 ft;Date: 2024-09-06 11:00:00;Length of record: 12 years;Class: Not-ranked;% normal(median): 77.53 %;% normal(mean): 51.38 %",https://waterdata.usgs.gov/monitoring-location/02344630,03130005,02344630
"USGS 02344650 LAKE KEDRON NEAR PEACHTREE CITY, GA",33.42361110,-84.57777780,0,"Stage: 834.61 ft;Stage (adj): 834.56 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02344650,03130005,02344650
"USGS 02344655 FLAT CR DS OF LAKE KEDRON, NR PEACHTREE CITY, GA",33.42166667,-84.57833330,0,"Discharge: 5.61 cfs;Stage: 2.48 ft;Stage (adj): 807.48 ft;Date: 2024-09-06 11:15:00;Length of record: 10 years;Class: Not-ranked;% normal(median): 104.28 %;% normal(mean): 101.26 %",https://waterdata.usgs.gov/monitoring-location/02344655,03130005,02344655
"USGS 02344671 LAKE PEACHTREE HEADWATER AT PEACHTREE CITY, GA",33.38444444,-84.57361110,0,"Stage: 784.46 ft;Stage (adj): 784.49 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02344671,03130005,02344671
"USGS 02344673 FLAT CREEK DS OF LAKE AT PEACHTREE CITY, GA",33.38316667,-84.57272220,0,"Discharge: 4.60 cfs;Stage: 2.09 ft;Stage (adj): 772.09 ft;Date: 2024-09-06 11:15:00;Length of record: 10 years;Class: Not-ranked;% normal(median): 99.78 %;% normal(mean): 44.49 %",https://waterdata.usgs.gov/monitoring-location/02344673,03130005,02344673
"USGS 02344700 LINE CREEK NEAR SENOIA, GA",33.31916667,-84.52222220,5,"Discharge: 14.8 cfs;Stage: 1.51 ft;Stage (adj): 730.59 ft;Date: 2024-09-06 10:45:00;Length of record: 60 years;Class: 25-75;% normal(median): 62.98 %;% normal(mean): 40.83 %",https://waterdata.usgs.gov/monitoring-location/02344700,03130005,02344700
"USGS 02344872 FLINT RIVER BELOW BIG BRANCH, NEAR MOLENA, GA",33.04769444,-84.52663889,0,"Discharge: 89.5 cfs;Stage: 4.42 ft;Stage (adj): 654 ft;Date: 2024-09-06 11:00:00;Length of record: 20 years;Class: Not-ranked;% normal(median): 49.18 %;% normal(mean): 42.68 %",https://waterdata.usgs.gov/monitoring-location/02344872,03130005,02344872
"USGS 02346180 FLINT RIVER NEAR THOMASTON, GA",32.83850000,-84.42425000,1,"Discharge: 99.8 cfs;Stage: 2.53 ft;Stage (adj): 496.7 ft;Date: 2024-09-06 11:15:00;Length of record: 34 years;Class: Low;% normal(median): 23.82 %;% normal(mean): 17.77 %",https://waterdata.usgs.gov/monitoring-location/02346180,03130005,02346180
"USGS 02346310 POTATO CREEK AT COUNTY LINE RD, NR ORCHARD HILL,GA",33.18741667,-84.22663889,0,"Discharge: 0.89 cfs;Stage: 5.93 ft;Stage (adj): 763.57 ft;Date: 2024-09-06 11:15:00;Length of record: 20 years;Class: Not-ranked;% normal(median): 38.36 %;% normal(mean): 22.25 %",https://waterdata.usgs.gov/monitoring-location/02346310,03130005,02346310
"USGS 02347500 FLINT RIVER AT US 19, NEAR CARSONVILLE, GA",32.72219444,-84.23241670,4,"Discharge: 270 cfs;Stage: 1.47 ft;Stage (adj): 336.01 ft;Date: 2024-09-06 10:45:00;Length of record: 103 years;Class: 10-24;% normal(median): 48.65 %;% normal(mean): 34.33 %",https://waterdata.usgs.gov/monitoring-location/02347500,03130005,02347500
"USGS 02349605 FLINT RIVER AT GA 26, NEAR MONTEZUMA, GA",32.29305556,-84.04361110,4,"Discharge: 987 cfs;Stage: 1.06 ft;Stage (adj): 256.43 ft;Date: 2024-09-06 11:15:00;Length of record: 101 years;Class: 10-24;% normal(median): 75.34 %;% normal(mean): 68.32 %",https://waterdata.usgs.gov/monitoring-location/02349605,03130006,02349605
"USGS 02349900 TURKEY CREEK AT BYROMVILLE, GA",32.19555556,-83.90222220,2,"Discharge: 2.01 cfs;Stage: 4.16 ft;Stage (adj): 288.34 ft;Date: 2024-09-06 11:30:00;Length of record: 66 years;Class: <10;% normal(median): 31.50 %;% normal(mean): 19.36 %",https://waterdata.usgs.gov/monitoring-location/02349900,03130006,02349900
"USGS 02350512 FLINT RIVER AT GA 32, NEAR OAKFIELD, GA",31.72500000,-84.01861110,3,"Discharge: 704 cfs;Stage: 2.39 ft;Stage (adj): 187.68 ft;Date: 2024-09-06 11:45:00;Length of record: 66 years;Class: <10;% normal(median): 43.59 %;% normal(mean): 36.83 %",https://waterdata.usgs.gov/monitoring-location/02350512,03130006,02350512
"USGS 02350600 KINCHAFOONEE CREEK AT PRESTON, GA",32.05250000,-84.54833330,3,"Discharge: 29.4 cfs;Stage: 1.12 ft;Stage (adj): 338.64 ft;Date: 2024-09-06 11:00:00;Length of record: 56 years;Class: <10;% normal(median): 49.00 %;% normal(mean): 31.42 %",https://waterdata.usgs.gov/monitoring-location/02350600,03130007,02350600
"USGS 02350900 KINCHAFOONEE CREEK AT PINEWOOD ROAD, NR DAWSON, GA",31.76458333,-84.25311110,4,"Discharge: 94.4 cfs;Stage: 2.57 ft;Stage (adj): 213.24 ft;Date: 2024-09-06 11:45:00;Length of record: 39 years;Class: 10-24;% normal(median): 56.87 %;% normal(mean): 37.37 %",https://waterdata.usgs.gov/monitoring-location/02350900,03130007,02350900
"USGS 02351100 KINCHAFOONEE CREEK AT CENTURY RD,NEAR LEESBURG,GA",31.67661110,-84.17963889,0,"Stage: 4.33 ft;Stage (adj): 182.89 ft;Date: 2024-09-06 11:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02351100,03130007,02351100
"USGS 02351500 MUCKALEE CREEK NEAR AMERICUS, GA",32.08361110,-84.25880560,0,"Discharge: 39.1 cfs;Stage: 1.95 ft;Stage (adj): 322.59 ft;Date: 2024-09-06 10:45:00;Length of record: 23 years;Class: Not-ranked;% normal(median): 75.34 %;% normal(mean): 50.75 %",https://waterdata.usgs.gov/monitoring-location/02351500,03130007,02351500
"USGS 02351890 MUCKALEE CREEK AT GA 195, NEAR LEESBURG, GA",31.77627778,-84.13908330,4,"Discharge: 86.1 cfs;Stage: 3.57 ft;Stage (adj): 219.24 ft;Date: 2024-09-06 11:45:00;Length of record: 44 years;Class: 10-24;% normal(median): 57.79 %;% normal(mean): 40.03 %",https://waterdata.usgs.gov/monitoring-location/02351890,03130007,02351890
"USGS 02351925 MUCKALEE CREEK AT FORRESTER PKWY NEAR LEESBURG, GA",31.65791667,-84.10580560,0,"Stage: 5.95 ft;Stage (adj): 183.96 ft;Date: 2024-09-06 11:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02351925,03130007,02351925
"USGS 02352500 FLINT RIVER AT ALBANY, GA",31.59416667,-84.14416670,3,"Discharge: 1110 cfs;Stage: 1.91 ft;Stage (adj): 151.44 ft;Date: 2024-09-06 11:30:00;Length of record: 113 years;Class: <10;% normal(median): 44.22 %;% normal(mean): 40.15 %",https://waterdata.usgs.gov/monitoring-location/02352500,03130008,02352500
"USGS 02353000 FLINT RIVER AT NEWTON, GA",31.30694444,-84.33888889,3,"Discharge: 1420 cfs;Stage: 3.68 ft;Stage (adj): 113.88 ft;Date: 2024-09-06 10:45:00;Length of record: 78 years;Class: <10;% normal(median): 49.56 %;% normal(mean): 45.43 %",https://waterdata.usgs.gov/monitoring-location/02353000,03130008,02353000
"USGS 02353265 ICHAWAYNOCHAWAY CREEK AT GA 37, NEAR MORGAN, GA",31.52694444,-84.58277780,0,"Discharge: 80.0 cfs;Stage: 6.35 ft;Stage (adj): 190.75 ft;Date: 2024-09-06 11:00:00;Length of record: 23 years;Class: Not-ranked;% normal(median): 62.50 %;% normal(mean): 51.32 %",https://waterdata.usgs.gov/monitoring-location/02353265,03130009,02353265
"USGS 02353400 PACHITLA CREEK NEAR EDISON, GA",31.55513889,-84.68077780,4,"Discharge: 62.3 cfs;Stage: 2.23 ft;Stage (adj): 214.87 ft;Date: 2024-09-06 10:45:00;Length of record: 49 years;Class: 10-24;% normal(median): 56.64 %;% normal(mean): 46.41 %",https://waterdata.usgs.gov/monitoring-location/02353400,03130009,02353400
"USGS 02353500 ICHAWAYNOCHAWAY CREEK AT MILFORD, GA",31.38277778,-84.54638889,4,"Discharge: 137 cfs;Stage: 0.66 ft;Stage (adj): 150.96 ft;Date: 2024-09-06 11:00:00;Length of record: 87 years;Class: 10-24;% normal(median): 42.81 %;% normal(mean): 35.18 %",https://waterdata.usgs.gov/monitoring-location/02353500,03130009,02353500
"USGS 02354350 CHICKASAWHATCHEE CREEK NEAR ALBANY, GA",31.59358333,-84.45302780,0,"Discharge: 4.39 cfs;Stage: 1.25 ft;Stage (adj): 208.85 ft;Date: 2024-09-06 10:45:00;Length of record: 13 years;Class: Not-ranked;% normal(median): 12.87 %;% normal(mean): 11.81 %",https://waterdata.usgs.gov/monitoring-location/02354350,03130009,02354350
"USGS 02354475 SPRING CREEK NEAR LEARY, GA",31.46555556,-84.44944440,0,"Discharge: 0.00 cfs;Stage: 0.51 ft;Stage (adj): 168.04 ft;Date: 2024-09-06 11:00:00;Length of record: 18 years;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02354475,03130009,02354475
"USGS 02354500 CHICKASAWHATCHEE CREEK AT ELMODEL, GA",31.35055556,-84.48250000,4,"Discharge: 3.63 cfs;Stage: -0.28 ft;Stage (adj): 137.23 ft;Date: 2024-09-06 11:15:00;Length of record: 39 years;Class: 10-24;% normal(median): 7.12 %;% normal(mean): 3.61 %",https://waterdata.usgs.gov/monitoring-location/02354500,03130009,02354500
"USGS 02354800 ICHAWAYNOCHAWAY CREEK NEAR ELMODEL, GA",31.29366667,-84.48855560,0,"Discharge: 170 cfs;Stage: 3.72 ft;Stage (adj): 122.82 ft;Date: 2024-09-06 11:00:00;Length of record: 29 years;Class: Not-ranked;% normal(median): 55.74 %;% normal(mean): 34.38 %",https://waterdata.usgs.gov/monitoring-location/02354800,03130009,02354800
"USGS 02355350 ICHAWAYNOCHAWAY CREEK BELOW NEWTON, GA",31.21680556,-84.47016670,0,"Discharge: 170 cfs;Stage: 2.17 ft;Stage (adj): 100.84 ft;Date: 2024-09-06 11:30:00;Length of record: 29 years;Class: Not-ranked;% normal(median): 49.28 %;% normal(mean): 31.50 %",https://waterdata.usgs.gov/monitoring-location/02355350,03130009,02355350
"USGS 02355662 FLINT RIVER AT RIVERVIEW PLANTATION, NR HOPEFUL,GA",31.14055556,-84.48097220,0,"Discharge: 2010 cfs;Stage: 3.93 ft;Stage (adj): 79.83 ft;Date: 2024-09-06 11:00:00;Length of record: 22 years;Class: Not-ranked;% normal(median): 71.40 %;% normal(mean): 58.03 %",https://waterdata.usgs.gov/monitoring-location/02355662,03130008,02355662
"USGS 02356000 FLINT RIVER AT BAINBRIDGE, GA",30.91030556,-84.58050000,2,"Discharge: 1720 cfs;Stage: 18.71 ft;Stage (adj): 76.41 ft;Date: 2024-09-06 10:45:00;Length of record: 72 years;Class: <10;% normal(median): 37.80 %;% normal(mean): 37.84 %",https://waterdata.usgs.gov/monitoring-location/02356000,03130008,02356000
"USGS 02356638 SPRING CREEK APPROX .25 MI US US27 NR COLQUITT, GA",31.17329694,-84.74444080,0,"Discharge: 5.77 cfs;Stage: 1.37 ft;Stage (adj): 120.53 ft;Date: 2024-09-06 11:30:00;Length of record: 8 years;Class: Not-ranked;% normal(median): 35.95 %;% normal(mean): 27.79 %",https://waterdata.usgs.gov/monitoring-location/02356638,03130010,02356638
"USGS 02357000 SPRING CREEK NEAR IRON CITY, GA",31.04008333,-84.73930560,4,"Discharge: 22.5 cfs;Stage: 1.27 ft;Stage (adj): 86.97 ft;Date: 2024-09-06 11:00:00;Length of record: 78 years;Class: 10-24;% normal(median): 20.93 %;% normal(mean): 9.52 %",https://waterdata.usgs.gov/monitoring-location/02357000,03130010,02357000
"USGS 02357150 SPRING CREEK NEAR REYNOLDSVILLE, GA",30.90300000,-84.74950000,0,"Discharge: 234 cfs;Stage: 76.58 ft;Stage (adj): 76.58 ft;Date: 2024-09-06 11:30:00;Length of record: 23 years;Class: Not-ranked;% normal(median): 108.84 %;% normal(mean): 73.85 %",https://waterdata.usgs.gov/monitoring-location/02357150,03130010,02357150
"USGS 02357700 APALACHICOLA RIVER BL WOODRUFF DAM, NR SNEADS, FL",30.70405000,-84.86325560,0,"Stage: 38.89 ft;Date: 2024-09-06 11:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02357700,03130011,02357700
"USGS 02358000 APALACHICOLA RIVER AT CHATTAHOOCHEE FLA",30.70102510,-84.85908710,2,"Discharge: 5560 cfs;Stage: 38.77 ft;Stage (adj): 38.77 ft;Date: 2024-09-06 11:30:00;Length of record: 94 years;Class: <10;% normal(median): 48.77 %;% normal(mean): 45.97 %",https://waterdata.usgs.gov/monitoring-location/02358000,03130011,02358000
"USGS 02379500 CARTECAY RIVER NEAR ELLIJAY, GA",34.68413889,-84.45880560,5,"Discharge: 115 cfs;Stage: 1.46 ft;Stage (adj): 1256.76 ft;Date: 2024-09-06 11:15:00;Length of record: 56 years;Class: 25-75;% normal(median): 84.25 %;% normal(mean): 59.95 %",https://waterdata.usgs.gov/monitoring-location/02379500,03150102,02379500
"USGS 02380500 COOSAWATTEE RIVER NEAR ELLIJAY, GA",34.67586110,-84.50683330,5,"Discharge: 182 cfs;Stage: 1.40 ft;Stage (adj): 1217.33 ft;Date: 2024-09-06 10:45:00;Length of record: 72 years;Class: 25-75;% normal(median): 76.15 %;% normal(mean): 63.47 %",https://waterdata.usgs.gov/monitoring-location/02380500,03150102,02380500
"USGS 02381090 MOUNTAINTOWN CREEK AT GA 282, NEAR ELLIJAY, GA",34.70338889,-84.53952780,0,"Discharge: 48.8 cfs;Stage: 2.94 ft;Stage (adj): 1280.65 ft;Date: 2024-09-06 11:15:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 49.62 %;% normal(mean): 44.72 %",https://waterdata.usgs.gov/monitoring-location/02381090,03150102,02381090
